id,timestamp,likesCount,postUrl,commentUrl,source_file,ownerUsername,text
18038682380655978,2025-08-15T03:15:25+00:00,16725,https://www.instagram.com/reel/DNSZNEwSo7E/,https://www.instagram.com/reel/DNSZNEwSo7E/?comment_id=18038682380655978,scraping_instagram,wiqa_hasanah,"Bener tau ada . Bahkan rumah ac sekolah bagus ,mobil fortuner ,sepeda motor banyak ,hp jangan di tanya . Dapet bansos ,bpjs ,potongan bayar listrik .  Tapi di tanya dia gak tau katanya udh ke dftar gitu namanya . Kok bisa ?😂😂"
18056648195160650,2025-09-15T07:08:19+00:00,789,https://www.instagram.com/reel/DNSZNEwSo7E/,https://www.instagram.com/reel/DNSZNEwSo7E/?comment_id=18056648195160650,scraping_instagram,yofiyu__,"Ini yg komen banyak  tersindir atau gmna si ? 😂😂 Kok pada ga nyambung sama captionya ,udah jelas2 yg di maksud tuh kenapa orang kaya pakai bpjs gratisan yg dr pemerintah ,orang mampu lohh itu kan buat orang ekonomi bawah."
18047009720302874,2025-08-14T05:52:56+00:00,3874,https://www.instagram.com/reel/DNSZNEwSo7E/,https://www.instagram.com/reel/DNSZNEwSo7E/?comment_id=18047009720302874,scraping_instagram,deadini01,Ih sama bahkan ada yg punya mobil😂 trs aku tanya ko bpjs nya dibayarin pemerintah kan mampu? Jawabannya ah biarin dimanfaatkan aja gratis dr pemerintah. Masalahnya yg harus nya gratis malah gak dpt anjir alias salah sasaran
17950624143040485,2025-10-18T06:32:17+00:00,220,https://www.instagram.com/reel/DNSZNEwSo7E/,https://www.instagram.com/reel/DNSZNEwSo7E/?comment_id=17950624143040485,scraping_instagram,zhe_3031,"Mbaaak, ada yg namanya nabung dan list impian barang. Gausah julid mata dan hatinya"
18037851074673707,2025-08-16T11:42:15+00:00,1740,https://www.instagram.com/reel/DNSZNEwSo7E/,https://www.instagram.com/reel/DNSZNEwSo7E/?comment_id=18037851074673707,scraping_instagram,disinisenang86,"Percayalah apa2 yang dibayar pemerintah, itu dari uang kita juga, rakyat nya😢"
18089385811692716,2025-09-04T00:13:41+00:00,3,https://www.instagram.com/reel/DNSZNEwSo7E/,https://www.instagram.com/reel/DNSZNEwSo7E/?comment_id=18089385811692716,scraping_instagram,jelfiblez,"aku ga pernah pake bpjs, kalo ke rs selalu umum, pernah pas ke klinik sama cs nya di cek ternyata aku punya bpjs PBI, padahal ga pernah daftarin dan ga pernah make, itu gmn ya? trs apa bs diberhentiin?"
18026639615740501,2025-10-27T01:33:27+00:00,44,https://www.instagram.com/reel/DNSZNEwSo7E/,https://www.instagram.com/reel/DNSZNEwSo7E/?comment_id=18026639615740501,scraping_instagram,tempatku.pulang,"Tolong yg komen disini marah2. Mbaknya disini itu cm menyuarakan kalo bukan haknya ya jangan diambil. BBM subsidi, Gas Subsidi, BPJS PBI. Jgn nyalahin negara yg emang dr sananya ga jelas. Kita2nya ini yg jangan punya sifat “aji mumpung”"
18100403236558321,2025-09-14T12:04:53+00:00,2142,https://www.instagram.com/reel/DNSZNEwSo7E/,https://www.instagram.com/reel/DNSZNEwSo7E/?comment_id=18100403236558321,scraping_instagram,dinanwh_,"Baca2 komen  banyak bgt yg gak tau Bpjs pbi ya, atau menormalisasikan org yg mampu ngambil hak org lain yg membutuhkan. Oh indonesiaa tamatlah sudah"
18074340077037325,2025-09-04T09:43:51+00:00,25,https://www.instagram.com/reel/DNSZNEwSo7E/,https://www.instagram.com/reel/DNSZNEwSo7E/?comment_id=18074340077037325,scraping_instagram,raja_1296,Emang salah ya memakai hak yg sudah jd milik kita 😅😅
18068144726269890,2025-08-26T09:12:36+00:00,3,https://www.instagram.com/reel/DNSZNEwSo7E/,https://www.instagram.com/reel/DNSZNEwSo7E/?comment_id=18068144726269890,scraping_instagram,syafiqahijab.official,Apa itu BPJS PBI? Smoga aku dan kluarga sehat selalu krn pasien umum
