id,timestamp,likesCount,postUrl,commentUrl,source_file,ownerUsername,text
17897085327450952,2026-05-19T08:26:19+00:00,1635,https://www.instagram.com/reel/DYfSoAMCLbk/,https://www.instagram.com/reel/DYfSoAMCLbk/?comment_id=17897085327450952,scraping_instagram,dr_adiwirya168,"Bukan salah rs nya , rs bekerja atas sop dari bpjs , klo nyawa pasien diatas segalanya harusnya bpjs tidak membatasi layanan , bpjs buat aturan penyakit yg di cover dan tidak di cover , klo rs layanin pasien yg ga di cover trs biaya nya dari mana buat nanggung pengobatannya ?"
17930051481291434,2026-05-19T02:39:38+00:00,95,https://www.instagram.com/reel/DYfSoAMCLbk/,https://www.instagram.com/reel/DYfSoAMCLbk/?comment_id=17930051481291434,scraping_instagram,wibisetianingrum,"Bapak maaf, bisa tidak sedikit empati sm nakes nya? 🙏🏻kami nakes juga bekerja utk keluarga kami. Bagaimana bapak bs tak peduli dgn kesejahteraan kami?"
17970592362056292,2026-05-19T01:31:21+00:00,293,https://www.instagram.com/reel/DYfSoAMCLbk/,https://www.instagram.com/reel/DYfSoAMCLbk/?comment_id=17970592362056292,scraping_instagram,dr.andreas_situngkir,"Ijin pak dewan… coba prinsip kesehatan itu yg utama adalah promotif dan preventif, sehingga anggaran kuratif dan rehabilitatif akan menurun jika diutamakan promotif dan preventif… 

Langkah nya gampang kog:
Berikan 1 media khusus misal disumut untuk promotif dan preventif, sehingga masyarakat medan/sumut paham dengan kesehatan dirinya jika ada media yg diberikan khusus dengan orang2 yg memiliki kompetensi didalam konten media disosmed yg resmi dimiliki oleh media kesehatan sumut…

Dengan begitu tinggat angka kesakitan akan menurun dan anggaran pengobatan akan menurun…

👏👏👏"
18009444917904859,2026-05-18T23:47:13+00:00,48,https://www.instagram.com/reel/DYfSoAMCLbk/,https://www.instagram.com/reel/DYfSoAMCLbk/?comment_id=18009444917904859,scraping_instagram,lahidier,Coba bpjs nya di audit🔥
18082541270561256,2026-05-19T03:27:09+00:00,161,https://www.instagram.com/reel/DYfSoAMCLbk/,https://www.instagram.com/reel/DYfSoAMCLbk/?comment_id=18082541270561256,scraping_instagram,enocateringptk,Pak sebaiknya petugas BPJS itu stay di RS. Bukan dokter dan perawat ngurusan administrasi BPJS juga.
18109985995917733,2026-05-19T06:04:48+00:00,10,https://www.instagram.com/reel/DYfSoAMCLbk/,https://www.instagram.com/reel/DYfSoAMCLbk/?comment_id=18109985995917733,scraping_instagram,lutfi_rizaa,"Lagii berjuang ikut pelatihan agar bisa buka usaha sendiri dan bersiap untuk resign dari rs, doa baiknya ya temen temen"
17889532752536656,2026-05-18T22:21:41+00:00,1103,https://www.instagram.com/reel/DYfSoAMCLbk/,https://www.instagram.com/reel/DYfSoAMCLbk/?comment_id=17889532752536656,scraping_instagram,iskw121,"Eh pak ....yg salah itu BPJS , karena peraturan BPJS lah yang lebih mengutamakan peraturan dariapa pelayanan , baca aja UU nya , jangan menyalahkan RS"
18107609761931899,2026-05-19T00:13:50+00:00,480,https://www.instagram.com/reel/DYfSoAMCLbk/,https://www.instagram.com/reel/DYfSoAMCLbk/?comment_id=18107609761931899,scraping_instagram,vale.ryjoy,"TOLONG NAKES NYA JANGAN DI JADIKAN SAMSAK, BPJS nyalahin Nakes, Pemerintah dprd nyalahin nakes .. gitu terus , sebel banget sama sistem kesehatan skrg"
18089078072526414,2026-05-19T01:10:09+00:00,83,https://www.instagram.com/reel/DYfSoAMCLbk/,https://www.instagram.com/reel/DYfSoAMCLbk/?comment_id=18089078072526414,scraping_instagram,jeff_wirman,"Bisa ga bapak merubah aturan dan sistem BPJS nya???? Jgn RS dan nakes nya yg disudutkan... RS dan nakes nya saat melayani pasien BPJS, ya mengikuti aturan dan sistem BPJS. Kata BPJS tidak layak, nakes dan RS bisa apa?"
18105100654771312,2026-05-19T04:11:32+00:00,196,https://www.instagram.com/reel/DYfSoAMCLbk/,https://www.instagram.com/reel/DYfSoAMCLbk/?comment_id=18105100654771312,scraping_instagram,tamsurgeon,"Segera eksekusi Perda utk kesehatan… 
Nakes memanusiakan manusia 
BPJS mengkambinghitamkan Nakes"
18011453081902544,2026-05-24T08:17:40+00:00,0,https://www.instagram.com/reel/DYfSoAMCLbk/,https://www.instagram.com/reel/DYfSoAMCLbk/?comment_id=18011453081902544,scraping_instagram,mitadevip,yws aku sg salah😔 @vingkydea
