id,timestamp,likesCount,postUrl,commentUrl,source_file,ownerUsername,text
18148534591505673,2026-05-15T10:12:08+00:00,432,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=18148534591505673,scraping_instagram,arthur_alexander24,"1 juta orang terbantu oleh program ini, tapi ekonomi 1 negara juga ancur karena program ini"
17914711797372041,2026-05-16T02:48:17+00:00,0,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=17914711797372041,scraping_instagram,sn_ainingsih,Relawan yg digaji
18099395930012970,2026-05-15T09:14:00+00:00,6,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=18099395930012970,scraping_instagram,wildannurjihan,Semangat Para Pejuang Untuk Keluarga 🙏
18095953316331431,2026-05-15T16:24:13+00:00,76,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=18095953316331431,scraping_instagram,indah_intuisi,"Tolong ganti sebutannya,jgn relawan,relawan itu tanpa pamrih g dibayar gpp,dibayarpun seridhonya,kalo ini ma udah kerjaan pasti,pasti nerima gaji,mana lbh gede dari buruh dan guru honorer lagi,ga tepat disebut relawan 🙏🏻"
18161254456444024,2026-05-16T00:34:33+00:00,0,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=18161254456444024,scraping_instagram,rendrayanideva,Arti relawan udh ganti ya?
17930324865274593,2026-05-16T06:39:30+00:00,3,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=17930324865274593,scraping_instagram,isydisi_,"Menurut aku ya, program ini ngebantu banget buat keluarga menengah kebawah, terlepas dari katanya dana dikorup atau banyak yg keracunan dll ya namanya juga program baru pasti masih perlu pengembangan karna blm banyak pengalaman dilapangan tapi kan setidaknya bantu ngurangin beban ibu... yakah hayo lah.... Pulang2 anak udah terisi perutnya pasti ibu agak tenang. Belum lagi ngebuka lapangan kerja juga. Meski belum 19jt ya"
18112434980508309,2026-05-18T11:36:23+00:00,0,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=18112434980508309,scraping_instagram,eltin_rabbiul_zanni,Relawan jg dibayar y?
18076625792241148,2026-05-15T14:20:24+00:00,1,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=18076625792241148,scraping_instagram,havelinonico,"Semngat para pejuang rupiah, kalian luar biasa relawan ❤️🔥"
18069248336655294,2026-05-15T13:23:54+00:00,20,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=18069248336655294,scraping_instagram,mira_dewdew317,😢😢😢 harapan aku juga sama kaya mbanya semoga program MBG ini terus berlanjut karna sangat membantu  perekonomian keluarga saya 🥹terimakasih pak presiden @prabowo sudah membuka lapangan kerja terimakasih @badangizinasional.ri
17944263360195819,2026-05-15T11:16:42+00:00,7,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=17944263360195819,scraping_instagram,bu.gamis,amin semoga mbg bisa bertahan untuk selamanya
18095402717143170,2026-05-15T09:15:14+00:00,22,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=18095402717143170,scraping_instagram,joni.agustino,"Pak maaf, kenapa hari Sabtu anak anak gak dapat mbg, sebagian daerah kan masih melakukan KBM di hari Sabtu, mereka masa gak dapat mbg, gizi nya dari mana nantinya,.mohon arahannya"
18183193681383605,2026-05-15T11:48:01+00:00,6,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=18183193681383605,scraping_instagram,ingood.wetrust,"Terimakasih presiden @prabowo dan @badangizinasional.ri , tetap berkomitmen memberikan pelayanan yang berkualitas bagi anak anak bangsa 🔥🔥🔥"
18147368824494865,2026-05-15T08:59:42+00:00,1,https://www.instagram.com/reel/DYWnJzzpojp/,https://www.instagram.com/reel/DYWnJzzpojp/?comment_id=18147368824494865,scraping_instagram,arifdjono,"Yg bocil dapet makan gratis, yg kerja sudah dapet makan"
