id,timestamp,likesCount,postUrl,commentUrl,source_file,ownerUsername,text
18415432231126989,2026-03-29T05:43:05+00:00,41,https://www.instagram.com/p/DWYrb4PEwZ-/,https://www.instagram.com/p/DWYrb4PEwZ-/?comment_id=18415432231126989,scraping_instagram,blackbea_t2r,Pertanyaannya satu : knp yg program DJP dulu gk diupgrade ? Knp hrs bikin baru ??
17895502233428072,2026-03-28T01:35:21+00:00,33,https://www.instagram.com/p/DWYrb4PEwZ-/,https://www.instagram.com/p/DWYrb4PEwZ-/?comment_id=17895502233428072,scraping_instagram,lianasdwp,Sri mulyani kapan diperiksa nih karena merugikan coretax
18071383430247212,2026-03-31T04:31:07+00:00,4,https://www.instagram.com/p/DWYrb4PEwZ-/,https://www.instagram.com/p/DWYrb4PEwZ-/?comment_id=18071383430247212,scraping_instagram,silviteo,Lapor SPT lebih bayar terus tp jumlahnya beda2 😂 gw ikhlas duit gw gak dikembaliin tp bs ga petugas pajak ga usah tlpn2 mempersulit hidup gw??
18175089538387749,2026-03-28T14:25:08+00:00,3,https://www.instagram.com/p/DWYrb4PEwZ-/,https://www.instagram.com/p/DWYrb4PEwZ-/?comment_id=18175089538387749,scraping_instagram,aiiluv8,Parahnya sekarang kalo salah ga bisa pemindah bukuan musti restitusi
17904686706225409,2026-03-31T03:06:28+00:00,2,https://www.instagram.com/p/DWYrb4PEwZ-/,https://www.instagram.com/p/DWYrb4PEwZ-/?comment_id=17904686706225409,scraping_instagram,donnyds,emang sich kita juga bingung
18103009666928594,2026-03-29T01:23:17+00:00,14,https://www.instagram.com/p/DWYrb4PEwZ-/,https://www.instagram.com/p/DWYrb4PEwZ-/?comment_id=18103009666928594,scraping_instagram,shandy555555,Karyanya srimul dengan anggaran triliunan 😂😂
18096615197105578,2026-03-30T00:17:47+00:00,3,https://www.instagram.com/p/DWYrb4PEwZ-/,https://www.instagram.com/p/DWYrb4PEwZ-/?comment_id=18096615197105578,scraping_instagram,indiati0206,Yg spt dulu malah gampang pak. Yg skrg ribet bikin bingung
18094476145879459,2026-04-03T02:03:09+00:00,1,https://www.instagram.com/p/DWYrb4PEwZ-/,https://www.instagram.com/p/DWYrb4PEwZ-/?comment_id=18094476145879459,scraping_instagram,hartojo_moestiko,Kalau bisa di persulit masak di permudah. Kalau sudah sulit akhirnya tidak terlapor dan DENDA. Lumayan dapat tambahan biaya untuk di gelapin lagi. Kerena kan?😂😂😂
17989809677954356,2026-04-02T12:24:32+00:00,1,https://www.instagram.com/p/DWYrb4PEwZ-/,https://www.instagram.com/p/DWYrb4PEwZ-/?comment_id=17989809677954356,scraping_instagram,h4n1994,BCA dengan mudahnya membuat 2 versi mobile banking masing2 beda target pengguna.. semua hanya soal mindset
17941915710157539,2026-03-28T12:08:38+00:00,5,https://www.instagram.com/p/DWYrb4PEwZ-/,https://www.instagram.com/p/DWYrb4PEwZ-/?comment_id=17941915710157539,scraping_instagram,xadhel,Pak periksa proyek tapping box yang dipasang di restoran itu juga proyek akal²an... Katanya buat lacak transaksi terkait pajak PB1.... Alat tapping box dipasang tapi dispenda minta akses POS restoran... 😂
