id,timestamp,likesCount,postUrl,commentUrl,source_file,ownerUsername,text
7623603534429537032,2026-04-01T01:55:36.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7623603534429537032,scraping_tiktok,bukanurusanmu11111,"@bukanurusanmu11111:min saya mau nanya, kan bpjs saya sudah nunggak mulai dari juli 2025 sampai maret 2026, nah saya mau melakukan cicilan melalui rehap di apk mobile jkn.
pertanyaan saya, apabila saya membayar kan cicilan dengan kurung waktu 3 bulan, apakah pembayaran bulan april 2026 tetap berjalan atau distop sementara sampai pembayaran tunggakan lunas?"
7615923314653201170,2026-03-11T09:12:19.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7615923314653201170,scraping_tiktok,chomank.sakti,apakah iuran BPJS naik????
7616021170236474133,2026-03-11T15:32:02.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7616021170236474133,scraping_tiktok,n_s.2204,Kantoe bpjs tutup lebaran tanggal berapa ya kak?
7616193663236637461,2026-03-12T02:41:30.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7616193663236637461,scraping_tiktok,mhdwahyudi4,"ijin bertanya pak, saya baru membuat kartu keluarga untuk memasukkan istri saya lewat perusahaan, tapi pada saat masuk e dabu perusahaan data kartu keluarga saya tidak ditemukan, saya sudah ke ducapil tidak ada masalah, pertanyaan saya saya harus bagaimana mohon solusi yang jelas nya ?"
7616767317759181589,2026-03-13T15:47:32.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7616767317759181589,scraping_tiktok,holykidoss,@holykidoss: Min mau nanya kalo jkn error mau cek hak kelas kamr gimana? Pake chika sm pandawa juga error gabisa respon.. gimana caranya minn
7616524194913895189,2026-03-13T00:04:04.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7616524194913895189,scraping_tiktok,devanpratama8719,mau tanya min d.tagihan 1 bulan untuk 3 orang. . tp knpa total tagihan 210 biasnya kan 105. . infonya min ? ada kenaikan kah apa gmn
7618202342496764673,2026-03-17T12:36:11.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7618202342496764673,scraping_tiktok,dra_doank22,"mau tanya ka.. kendalanya seperti ini..
dalam 1 KK ada 3 orang ..
kepala keluarga nya meninggal.. nah ketika konsul tanya tanya..jika mau menghapus/berhentikan bpjs nya yang sudah meninggal..ko bahasanya harus datang ke kantor bpjs.. katanya bisa online ko malah nyuruh ke kantor.. apakah dari pihak bpjs nya tidak bisa gitu membantu menonaktifkan.."
7615674983041483540,2026-03-10T17:08:37.000Z,1,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7615674983041483540,scraping_tiktok,delifsa12,"saya bingung dengan bpjs ini di kelola.
berobat darurat malem hari, Karena lintas klaster, kena biaya admin...
gunanya kita tiap bulan bayar iuran buat apa???
kerja yg bener,. kita bayar tiap iuran sebagai pekerja,. kita juga bayar pajak, buat gaji anda!!!!"
7616083046308315924,2026-03-11T19:32:20.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7616083046308315924,scraping_tiktok,awl_07,"Perbaiki rekrutmen pegawai tidak tetapnya. Ada tuh yg ngonten di tiktok. Katanya, berkas di google drive-nya tidak dilihat, tidak dibaca oleh panitia rekrutmen tapi dapat pemberitahuan tidak lolos seleksi administrasi. Ini BPJS Kesehatan serius ngga sih buka rekrutmennya? Atau hanya formalitas aja? Atau yang diterima cuma yang punya link orang dalamkah?
Adakah yang tau akun IG dan tiktok dirut BPJS Kesehatan? mau kontenin masalah ini dan mentions beliau"
7623716727268524818,2026-04-01T09:14:46.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7623716727268524818,scraping_tiktok,kuelapis1773,"Min tanya saya nunggak 5 bulan setelah dilunasi sebesar 700 RB,sehari setelah itu anak masuke sakit rawat inap setelah urus administrasi saya dikenakan denda sebesar 900 RB,saya heran kenapa denda lebih besar daripada iuran, komplain oknum petugas BPJS bilang kalau nggak bayar dijadikan umum, setiap peserta dikenakan denda apabila rawat inap,ini aturan lebih dari pinjol, membuat susah masyarakat kecil seperti saya @Teddy Indra Wijaya HQ @Andre Rosiade @Vasko Ruseimy"
7615774261899657992,2026-03-10T23:34:02.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7615774261899657992,scraping_tiktok,melianuamoreea,❤️❤️❤️
7622979685466669831,2026-03-30T09:34:34.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7622979685466669831,scraping_tiktok,sofiya.putri.herm,👍
7634575687680590609,2026-04-30T15:33:02.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7634575687680590609,scraping_tiktok,sarijan083,🥰🥰🥰
7615582060238029575,2026-03-10T11:08:07.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531,https://www.tiktok.com/@bpjskesehatan_ri/video/7615529544535051531?commentId=7615582060238029575,scraping_tiktok,noknok_heroe,😂😂😂
7635134093311869716,2026-05-02T03:40:09.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873?commentId=7635134093311869716,scraping_tiktok,yuriniisan,"kak tolong saya mau berobat tp faskes saya di kampung kaltim, sekarang saya di surabaya, apa bisa kak?"
7618558088756527890,2026-03-18T11:36:31.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873?commentId=7618558088756527890,scraping_tiktok,anisaa905,"halo kak mau tanya, saya kemarin download jkn mobile trus daftarin nenek saya, tpi setelah di daftarkan pas dicek nonaktif diakhir bulan tuh maksudnya gimana? ga paham 😭🙏
kan mau didaftarkan autodebet tapi malah katanya masuk kategori pbpu/bpu"
7618759772066546440,2026-03-19T00:39:16.000Z,4,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873?commentId=7618759772066546440,scraping_tiktok,hae0606oo,"coba ditegur petugas klinik yrap melong asih bandung. saya kondisi lagi mudik tp ditolak ga bisa pake bpjs. sensi bgt kyknya sm pengguna bpjs. dikira pake bpjs tuh gratis apa, padahal tiap bulan ditarik ratusan ribu"
7623603464782922504,2026-04-01T01:55:21.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873?commentId=7623603464782922504,scraping_tiktok,bukanurusanmu11111,"@bukanurusanmu11111:min saya mau nanya, kan bpjs saya sudah nunggak mulai dari juli 2025 sampai maret 2026, nah saya mau melakukan cicilan melalui rehap di apk mobile jkn.
pertanyaan saya, apabila saya membayar kan cicilan dengan kurung waktu 3 bulan, apakah pembayaran bulan april 2026 tetap berjalan atau distop sementara sampai pembayaran tunggakan lunas?"
7618248668533293831,2026-03-17T15:35:48.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873?commentId=7618248668533293831,scraping_tiktok,realbaozi23,"Halo kak tolong dijawab😭 tadi kan sy baru download apk mobile jkn utk ubah faskes krna sy udh tinggal di luar kota, tpi kyk ny tdi kecentang semua jadi punya org tua sy berubah jg faskes ny😭🙏🏻 ada solusi lain selain nunggu 3bln gk kak? krna takutnya di kampung mau dipake kelamaan klo nunggu 3bln kak🥲, apa perlu sy ke kantor bpjs min? Tolong diinfo ya kak makasih🙏🏻🙏🏻"
7626683753871803157,2026-04-09T09:08:23.000Z,0,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873?commentId=7626683753871803157,scraping_tiktok,kumala_alhunain,mau pindah dari fktp 1 (puskesmas) ke dokter gigi bisa ndak kak?
7618441227512365831,2026-03-18T04:03:05.000Z,3,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873,https://www.tiktok.com/@bpjskesehatan_ri/video/7618211945195375873?commentId=7618441227512365831,scraping_tiktok,reka.rahayyu,kemarin puskesmas tetep bayar kaaa gabisaa harus sesuai fakes
